schema_version,role_id,organization_id,team_id,product_id,title,role_family,job_locations,remote_scope,agent_specific_quote,agent_relevance_summary,agent_relevance_evidence_type,official_role_url,first_seen_at,last_seen_at,last_verified_at,currentness_status,access_requirement,evidence_grade,supersedes_role_id,evidence_ids,version,display_title_zh,display_title_en,display_location_zh,display_location_en,location_data_status,work_arrangement,work_arrangement_basis,official_title_raw,title_source_language,title_support_status,title_provenance,title_source_url,title_source_granularity,stable_role_locator,citation_supports_title,title_source_observed_at,title_source_recheck_performed,title_source_observation_status,title_current_eligible_after_gate,title_translation_status,role_recovery_status,role_recovery_confidence,eligible_for_job_list,eligible_for_strict_current,role_display_version,title_authenticity_version,public_confidence_tier,recovery_origin,source_role_descriptor,title_source_recheck_attempted_at,geography
agent-hiring-map-public/1.0,ROLE-6542662C2EB94D3C,ORG-81908DBE42471B89,TEAM-198B420F9BEC2F75,PROD-198B420F9BEC2F75,Software Engineer – AI Agents,agent_role_recovered_from_official_title,"[""San Francisco""]",hybrid,null,"The role assigns designing and building agentic platform features, document understanding, advanced RAG, customer support automation, and the Friendli Agent API.",official_exact_role_alignment,https://jobs.ashbyhq.com/friendliai/6b7dbaf7-8751-402e-b253-ad968f7dc362,2026-07-24,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0730""]",1,软件工程师 – AI 智能体,Software Engineer – AI Agents,旧金山,San Francisco,normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Software Engineer – AI Agents,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/friendliai/6b7dbaf7-8751-402e-b253-ad968f7dc362,direct_role_detail,6b7dbaf7-8751-402e-b253-ad968f7dc362,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-654BB52C187610B9,ORG-3469F8A617A1CBF4,TEAM-BC6EB4D259903EF6,PROD-BC6EB4D259903EF6,"Applications Engineers, Agentic Workflows",agent_role_recovered_from_official_title,"[""United States""]",remote,null,"The role assigns designing and shipping agent-based capabilities on engineering tools and data, plus customer application of those agents to real workflows.",official_exact_role_alignment,https://jobs.ashbyhq.com/rescale/5c035308-cc3b-4cd4-bd9d-9fb4624f1bfd,2026-07-24,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0724""]",1,Applications Engineers，智能体 工作流,"Applications Engineers, Agentic Workflows",美国,United States,normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,"Applications Engineers, Agentic Workflows",en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/rescale/5c035308-cc3b-4cd4-bd9d-9fb4624f1bfd,direct_role_detail,5c035308-cc3b-4cd4-bd9d-9fb4624f1bfd,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-6553BD5F7E03ED71,ORG-D0AE4383EF84DB8B,TEAM-19F453CDC2FCA7CE,PROD-19F453CDC2FCA7CE,"VP, Product Management - Agentic AI",agent_role_recovered_from_official_title,"[""London, United States""]",remote,null,The role body gives VP Product Management scope for Agentic AI context and connected context for agents.,official_exact_role_alignment,https://boards.greenhouse.io/neo4j/jobs/4674814006,2026-07-24,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0742""]",1,副总裁，产品管理 - 智能体 AI,"VP, Product Management - Agentic AI","伦敦, 美国","London, United States",normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,"VP, Product Management - Agentic AI",en,verified_official_title,public_ats_structured_field,https://boards.greenhouse.io/neo4j/jobs/4674814006,direct_role_detail,4674814006,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-6572FBC3117758AC,ORG-145A46D75E602B2D,TEAM-8D8FF71C8222E1A6,PROD-8D8FF71C8222E1A6,Staff AI Engineer,agent_role_recovered_from_official_title,"[""San Francisco, CA""]",hybrid,null,"The body assigns technical direction for Fieldguide's agentic systems and intelligence layer, agent orchestration/retrieval systems, LLM infrastructure, prompts, guardrails, feedback loops, and agent research adoption.",official_exact_role_alignment,https://jobs.ashbyhq.com/fieldguide/33b260f5-dfe0-41e7-b711-ee3bde9ab563,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-0771""]",1,资深 人工智能工程师,Staff AI Engineer,"旧金山, 加利福尼亚州","San Francisco, CA",normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Staff AI Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/fieldguide/33b260f5-dfe0-41e7-b711-ee3bde9ab563,direct_role_detail,33b260f5-dfe0-41e7-b711-ee3bde9ab563,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-6661BE7882739F7C,ORG-BD97399F1C59A9BD,TEAM-85E5999C5CC5C170,PROD-85E5999C5CC5C170,Senior Agentic AI Engineer,agent_role_recovered_from_official_title,"[""Buenos Aires, Argentina""]",null,null,official JD matched agentic AI engineering query,official_exact_role_alignment,https://job-boards.greenhouse.io/gofundme/jobs/7967633,2026-07-24,2026-07-24,2026-07-24,current_probable,public_no_login,B,null,"[""AMC-0399""]",1,高级 智能体 人工智能工程师,Senior Agentic AI Engineer,具体地点见官方来源,"Buenos Aires, Argentina",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Senior Agentic AI Engineer,en,verified_official_title,public_ats_structured_field,https://job-boards.greenhouse.io/gofundme/jobs/7967633,direct_role_detail,7967633,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-666483003DB6BF98,ORG-EA327954CFBF614B,TEAM-3CA32742B81E737B,PROD-3CA32742B81E737B,SDE 2/3 (Full Stack),agent_role_recovered_from_official_title,"[""Bengaluru""]",null,null,Current official exact role body assigns SDE 2/3 (Full Stack) Agent-product or agentic-system ownership.,official_exact_role_alignment,https://jobs.lever.co/gushwork/31284853-6fc6-4f6e-90e3-e331d907df74,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-4112""]",1,SDE 2 / 3 （全栈）,SDE 2/3 (Full Stack),具体地点见官方来源,Bengaluru,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,SDE 2/3 (Full Stack),en,verified_official_title,public_ats_structured_field,https://jobs.lever.co/gushwork/31284853-6fc6-4f6e-90e3-e331d907df74,direct_role_detail,31284853-6fc6-4f6e-90e3-e331d907df74,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Other/Global
agent-hiring-map-public/1.0,ROLE-6673C742D0F1E397,ORG-A014C1C4BF844591,TEAM-5498DE1FF49F6947,PROD-8F13F0EC52F9DA70,Senior AI Solutions Engineer,agent_role_recovered_from_official_title,"[""Los Angeles, California, United States""]",null,null,"Crunchyroll's current role builds production Agentic systems for content, marketing or product workflows with RAG, state, tools, orchestration, evaluations, guardrails and HITL recovery.",frozen_derived_same_role_signal,https://boards.greenhouse.io/crunchyroll/jobs/8042525?gh_jid=8042525,2026-07-19,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-7193""]",1,高级 AI 解决方案工程师,Senior AI Solutions Engineer,"洛杉矶, 加利福尼亚州, 美国","Los Angeles, California, United States",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Senior AI Solutions Engineer,en,verified_official_title,public_ats_structured_field,https://boards.greenhouse.io/crunchyroll/jobs/8042525?gh_jid=8042525,direct_role_detail,8042525,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-6675ACEB8ECEFDAC,ORG-6A861459F9DCF26C,TEAM-4F1709463BC8A0D5,PROD-4F1709463BC8A0D5,Applied AI Engineer,agent_role_recovered_from_official_title,"[""New York City, NY""]",hybrid,null,"As an Applied AI Engineer, you will design and deploy the AI agents that power PermitFlow’s pre-construction platform.",official_exact_role_alignment,https://jobs.ashbyhq.com/permitflow/08b96a9a-b344-42cc-8c69-a1c1e0babb90,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-5923""]",1,应用人工智能工程师,Applied AI Engineer,"纽约市, 纽约州","New York City, NY",normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Applied AI Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/permitflow/08b96a9a-b344-42cc-8c69-a1c1e0babb90,direct_role_detail,08b96a9a-b344-42cc-8c69-a1c1e0babb90,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-668C6428ADEBFE75,ORG-0BB9F5F4044068AB,TEAM-4B8BF42C870F5A09,PROD-13071C1C282323DE,Backend Engineer,agent_role_recovered_from_official_title,[],null,null,Peppr AI's current role is explicitly described as a founding backend engineer building the secure infrastructure and organizational data layer used by enterprise AI Agents.,frozen_exact_official_c4_role_signal,https://www.ycombinator.com/companies/peppr-ai/jobs/G5EZKYI-backend-engineer,2026-07-18,2026-07-18,2026-07-18,current_probable,public_no_login,A,null,"[""AMC-7047""]",1,后端工程师,Backend Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Backend Engineer,en,verified_official_title,public_ats_structured_field,https://www.ycombinator.com/companies/peppr-ai/jobs/G5EZKYI-backend-engineer,direct_role_detail,G5EZKYI-backend-engineer,true,2026-07-18,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.94,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-67566A248FE99963,ORG-B248F2E01881F536,TEAM-CA43507C9674341D,PROD-9669FDC6E3D7509C,Forward Deployed Engineer（前沿部署工程师）,fde_agent_delivery_engineer,[],null,有从0到1搭建过AI Agent的经历。,null,null,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7598036042735110446/detail,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-1252""]",1,Forward Deployed Engineer（前沿部署工程师）,Forward Deployed Engineer (Forward Deployment Engineer),地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Forward Deployed Engineer（前沿部署工程师）,zh,verified_official_title,public_source_observation,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7598036042735110446/detail,direct_role_detail,7598036042735110446,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,MiniMax Forward-Deployed Agent Delivery,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-67907A0295A9ED40,ORG-DB1946D32AFB3D7B,TEAM-BA3B43460A671406,PROD-3F3209E7FE1D8834,Founding Developer Relations (DevRel) Engineer,agent_role_recovered_from_official_title,[],null,null,primitive provides communication infrastructure for autonomous Agents and an API/developer surface for builders.,frozen_exact_official_c4_role_signal,https://www.ycombinator.com/companies/primitive/jobs/xxWS3Qw-founding-developer-relations-devrel-engineer,2026-07-19,2026-07-19,2026-07-19,current_probable,public_no_login,A,null,"[""AMC-7161""]",1,创始 开发者关系 （DevRel） 工程师,Founding Developer Relations (DevRel) Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Founding Developer Relations (DevRel) Engineer,en,verified_official_title,public_ats_structured_field,https://www.ycombinator.com/companies/primitive/jobs/xxWS3Qw-founding-developer-relations-devrel-engineer,direct_role_detail,xxWS3Qw-founding-developer-relations-devrel-engineer,true,2026-07-19,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.94,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-67C44DA62E4EDD51,ORG-D073B0D3CB4C7F3C,TEAM-5841E7B611D9A719,PROD-07BE34FDB9DE1953,Founding Applied ML Engineer,agent_role_recovered_from_official_title,[],null,null,"Wildcard is an active San Francisco agentic-commerce platform for ecommerce and retail brands, spanning AI-shopping-Agent visibility, recommendations, execution, attribution and automation.",frozen_exact_official_c4_role_signal,https://www.ycombinator.com/companies/wildcard/jobs/SEmo4di-founding-applied-ml-engineer,2026-07-18,2026-07-18,2026-07-18,current_probable,public_no_login,A,null,"[""AMC-6916""]",1,创始 应用 ML 工程师,Founding Applied ML Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Founding Applied ML Engineer,en,verified_official_title,public_ats_structured_field,https://www.ycombinator.com/companies/wildcard/jobs/SEmo4di-founding-applied-ml-engineer,direct_role_detail,SEmo4di-founding-applied-ml-engineer,true,2026-07-18,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.94,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-67CB8760893540FE,ORG-1236323724701EB7,TEAM-FBF5FCBD04B1E2E2,PROD-1D2F652B448A4B42,伐谋-Agent产品经理（J99563）,agent_product_manager,"[""Beijing""]",null,负责自主 Agent 产品的产品规划与交互设计，面向真实产业级场景，构建基于自然语言交互的业务决策推演与方案权衡能力,null,null,https://talent.baidu.com/jobs/detail/SOCIAL/d527f26d-4990-4db5-b1de-d8dc4243824b,2026-07-11,2026-07-11,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-3468""]",1,伐谋-Agent产品经理（J99563）,Agent Product Manager (J99563),北京市,Beijing,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,伐谋-Agent产品经理（J99563）,zh,verified_official_title,public_source_observation,https://talent.baidu.com/jobs/detail/SOCIAL/d527f26d-4990-4db5-b1de-d8dc4243824b,direct_role_detail,d527f26d-4990-4db5-b1de-d8dc4243824b,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Famou autonomous Agent for industrial decision simulation,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-67F6E06631D7927D,ORG-3E77D585BD84C9ED,TEAM-D44F484F107704AC,PROD-07408EA601FFFBF5,AI Solutions Engineer,agent_role_recovered_from_official_title,"[""United States""]",null,null,"expired higher-education enterprise Agent workflows, RAG, evaluation and governance role locator",frozen_derived_same_role_signal,https://jobs.dayforcehcm.com/devry/CANDIDATEPORTAL/jobs/13857,2026-07-18,2026-07-24,2026-07-24,historical_closed_or_offline,public_no_login,E,null,"[""AMC-6991""]",1,AI 解决方案工程师,AI Solutions Engineer,美国,United States,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,AI Solutions Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.dayforcehcm.com/devry/CANDIDATEPORTAL/jobs/13857,direct_role_detail,13857,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-67FA804480867D06,ORG-F09B784E56AC648D,TEAM-F172D4EFC88FEE6E,PROD-F172D4EFC88FEE6E,AI Product Manager,agent_role_recovered_from_official_title,"[""US""]",remote,null,"prior strict role pool: 2 rows; representative role: AI Product Manager; terms: agent, agents, ai agent, ai product, ai product manager, copilot, eval, evaluation, llm, prompt, retrieval, workflow",official_exact_role_alignment,https://job-boards.greenhouse.io/yipitdata/jobs/8031925,2026-07-24,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0199""]",1,AI 产品经理,AI Product Manager,US,US,normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,AI Product Manager,en,verified_official_title,public_ats_structured_field,https://job-boards.greenhouse.io/yipitdata/jobs/8031925,direct_role_detail,8031925,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-680BDBBE9ED2DE91,ORG-86A4B54924083CE4,TEAM-0032267A8833B692,PROD-87572A224F143CD8,Founding Research Engineer Rl Reasoning,agent_role_recovered_from_official_title,[],null,null,"BioStack is an active San Francisco healthcare-AI post-training and data-infrastructure team building model-ready workflows, benchmarks, reward functions and healthcare-specific RL environments where Agents learn against verifiable outcomes.",frozen_exact_official_c4_role_signal,https://www.ycombinator.com/companies/biostack-platforms/jobs/M8GyMNX-founding-research-engineer-rl-reasoning,2026-07-18,2026-07-18,2026-07-18,current_probable,public_no_login,A,null,"[""AMC-6915""]",1,创始 研究工程师 Rl Reasoning,Founding Research Engineer Rl Reasoning,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Founding Research Engineer Rl Reasoning,en,verified_official_title,public_ats_structured_field,https://www.ycombinator.com/companies/biostack-platforms/jobs/M8GyMNX-founding-research-engineer-rl-reasoning,direct_role_detail,M8GyMNX-founding-research-engineer-rl-reasoning,true,2026-07-18,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.94,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-681F40CDAF0F7F74,ORG-B248F2E01881F536,TEAM-CA43507C9674341D,PROD-9FFE4C4D8070A747,Agent Android研发工程师 （AI Agent / AI App）,agent_mobile_engineer,[],null,定义、开发全球领先的 AI Agent / AI APP。,null,null,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7229256814943209765/detail,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-1245""]",1,Agent Android研发工程师 （AI Agent / AI App）,Agent Android Research and Development Engineer (AI Agent / AI App),地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Agent Android研发工程师 （AI Agent / AI App）,zh,verified_official_title,public_source_observation,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7229256814943209765/detail,direct_role_detail,7229256814943209765,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,MiniMax Agent / AI App Android,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-684D115384D6FE75,ORG-B248F2E01881F536,TEAM-CA43507C9674341D,PROD-D0E58C9BF60BCA1D,AI 评测工程师,agent_eval_engineer,[],null,持续探索模型/Agent能力边界；对模型/Agent能力深度分析。,null,null,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7660063893650606374/detail,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-1251""]",1,AI 评测工程师,AI Evaluation Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,AI 评测工程师,zh,verified_official_title,public_source_observation,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7660063893650606374/detail,direct_role_detail,7660063893650606374,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,MiniMax Agent / Code / Cowork Evaluation,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-689EF0444E7DA660,ORG-32B59ADB2564EBA0,TEAM-E763AFBE3EA02D89,PROD-D70149F8064DAE0F,Senior Infrastructure Engineer,senior_infrastructure_engineer_mcp_cloud_hosting_and_observability,[],remote_or_hybrid,Build the cloud platform that hosts customer MCP servers with millions of tool calls.,null,null,https://www.ycombinator.com/companies/manufact/jobs/Dh6PYP5-senior-infrastructure-engineer,2026-07-19,2026-07-19,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-7093""]",1,高级 基础设施 工程师,Senior Infrastructure Engineer,地点待复核,Location pending review,pending_review,remote_or_hybrid,explicit_remote_or_hybrid,Senior Infrastructure Engineer,en,verified_official_title,frozen_official_role_body_or_exact_page,https://www.ycombinator.com/companies/manufact/jobs/Dh6PYP5-senior-infrastructure-engineer,direct_role_detail,Dh6PYP5-senior-infrastructure-engineer,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,existing_role_revalidated,production MCP cloud platform and mcp-use SDK,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-68A283003BF5733D,ORG-059DE9E378B386E2,TEAM-93376924BAC2625A,PROD-93376924BAC2625A,Technical Program Manager (Germany),agent_role_recovered_from_official_title,"[""Berlin, Germany""]",remote,null,Official current role hires Technical Program Manager - Agentic AI customer projects to own end-to-end delivery of Agentic AI customer projects.,official_exact_role_alignment,https://job-boards.eu.greenhouse.io/parloa/jobs/4719998101,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-1811""]",1,技术项目群经理 （德国）,Technical Program Manager (Germany),具体地点见官方来源,"Berlin, Germany",normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Technical Program Manager (Germany),en,verified_official_title,public_ats_structured_field,https://job-boards.eu.greenhouse.io/parloa/jobs/4719998101,direct_role_detail,4719998101,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Other/Global
agent-hiring-map-public/1.0,ROLE-68CE7425D3440C1E,ORG-7CDAEFAC9BB38DF2,TEAM-50AEB088B6BF6D15,PROD-A05E2E09F11ADC58,Senior / Staff Forward Deployed Engineer,forward_deployed_solutions_or_customer_delivery,"[""San Francisco""]",null,Design & ship production-ready AI agents,null,null,https://jobs.ashbyhq.com/gigaml/0bd3cb15-811f-4a6b-ac12-781f24735a86,2026-07-15,2026-07-15,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-5832""]",1,高级 / 资深 前线部署工程师,Senior / Staff Forward Deployed Engineer,旧金山,San Francisco,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Senior / Staff Forward Deployed Engineer,en,verified_official_title,public_source_observation,https://jobs.ashbyhq.com/gigaml/0bd3cb15-811f-4a6b-ac12-781f24735a86,direct_role_detail,0bd3cb15-811f-4a6b-ac12-781f24735a86,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Senior / Staff Forward Deployed Engineer,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-692067064736B544,ORG-5ACF9B3E7FB0C245,TEAM-00EE7D82209DDDD8,PROD-00EE7D82209DDDD8,Senior Software Engineer,agent_role_recovered_from_official_title,"[""San Francisco""]",null,null,"The body assigns 0-to-1 work on a newest AI agent, AI agent initiatives, automation opportunities, coding-agent use cases, and building AI agents; the public page remains live but the `datePosted` field is older.",official_exact_role_alignment,https://jobs.ashbyhq.com/oneschema/7ea7996c-b8b6-4b24-8b19-380cdba58e83,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-0781""]",1,高级 软件工程师,Senior Software Engineer,旧金山,San Francisco,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Senior Software Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/oneschema/7ea7996c-b8b6-4b24-8b19-380cdba58e83,direct_role_detail,7ea7996c-b8b6-4b24-8b19-380cdba58e83,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-6928FB554969F664,ORG-B248F2E01881F536,TEAM-CA43507C9674341D,PROD-FE8F31C459A7F3E6,10x Team 研究员,vertical_agent_researcher,[],null,将大模型与机器学习方法深度融入自身研究或工作流程，对 AI 与本领域的交叉前沿有独立判断。,null,null,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7638320102106040627/detail,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-1262""]",1,10x Team 研究员,10x Team Researcher,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,10x Team 研究员,zh,verified_official_title,public_source_observation,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7638320102106040627/detail,direct_role_detail,7638320102106040627,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,MiniMax 10x Team Vertical Agent / Workflow Research,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-693D4021C1CB7EB9,ORG-0339499DAA27A63B,TEAM-59021A4B00481AA4,PROD-59021A4B00481AA4,Senior Data Analyst (Markets),agent_role_recovered_from_official_title,"[""Karachi, Pakistan""]",null,null,"Next-Gen Data Solutions: Move beyond traditional BI by integrating LLMs and agentic workflows into our reporting suite, transforming static data into interactive, conversational business intelligence.",official_exact_role_alignment,https://jobs.smartrecruiters.com/DeliveryHero/744000135019250-senior-data-analyst-markets,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-5235""]",1,高级 数据 分析师 （Markets）,Senior Data Analyst (Markets),具体地点见官方来源,"Karachi, Pakistan",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Senior Data Analyst (Markets),en,verified_official_title,public_ats_structured_field,https://jobs.smartrecruiters.com/DeliveryHero/744000135019250-senior-data-analyst-markets,direct_role_detail,744000135019250,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Pakistan
