schema_version,product_id,organization_id,name,agent_category,official_url,status,confidence,evidence_ids,version
agent-hiring-map-public/1.0,PROD-6BE2D3B6CEFB2921,ORG-DDF80455A5E8AAEB,"Manager, Customer Success | recruiting AI Agent",infra_evals,https://juicebox.ai/agent,active,0.95,"[""AMC-5747""]",1
agent-hiring-map-public/1.0,PROD-6BF8C5DBC8D4C1A4,ORG-6C24D5F6930B29BC,Agentic 多模态生成算法研究-阿里星/Bravo Star,general_other,null,active,0.95,"[""AMC-0876""]",1
agent-hiring-map-public/1.0,PROD-6BFF06D59F806D66,ORG-6C24D5F6930B29BC,Agent在线强化学习-阿里星/T-Star,data_rag,null,active,0.95,"[""AMC-0880""]",1
agent-hiring-map-public/1.0,PROD-6C510B68D36F7B3F,ORG-703A9222CC65298C,biomanufacturing AI scientist and workflow Agent platform,enterprise_workflow,https://tib.cas.cn/rcdw/rczp/zyjszp/t_8227670.html,active,0.95,"[""AMC-6588""]",1
agent-hiring-map-public/1.0,PROD-6C96DBEBE0F16BDD,ORG-4802773EC09232D1,Sailboxes and agent-harness infrastructure for long-horizon AI agents,infra_evals,https://www.sailresearch.com/sailboxes,active,0.95,"[""AMC-6386""]",1
agent-hiring-map-public/1.0,PROD-6CA3FBB1843A2BD5,ORG-68EDC75C015E2E10,Vercel Dashboard agent-powered and agent-facing product surfaces,general_other,https://vercel.com/,active,0.95,"[""AMC-1591""]",1
agent-hiring-map-public/1.0,PROD-6CA5BD3A99FA62D6,ORG-3171BAD2558CA978,Arize AX AI and Agent Engineering observability / evaluation platform,infra_evals,https://arize.com/,active,0.95,"[""AMC-1405""]",1
agent-hiring-map-public/1.0,PROD-6CC32ED655FE6230,ORG-8FAC9A00B8F14D74,end-to-end healthcare credentialing and contracting browser Agents,enterprise_workflow,https://www.ycombinator.com/companies/arctic-health,active,0.95,"[""AMC-6941""]",1
agent-hiring-map-public/1.0,PROD-6CC523393503EFD9,ORG-1236323724701EB7,Multimodal model product with Agent/Tool orchestration and reasoning-chain design,builder_platform,null,active,0.95,"[""AMC-3506""]",1
agent-hiring-map-public/1.0,PROD-6CD2B6DC8B1D9790,ORG-2C11402DE088B0A6,Enterprise AI Agent Product Builder / APA Creator,enterprise_workflow,https://laiye.com/product/process-creator,active,0.95,"[""AMC-1333""]",1
agent-hiring-map-public/1.0,PROD-6CE61DE1A9E3C060,ORG-EB3FFDA596C7E444,MSK healthcare agentic workflows and AI platform,enterprise_workflow,https://www.awarehealth.io/,active,0.95,"[""AMC-6376""]",1
agent-hiring-map-public/1.0,PROD-6CFC3D56CCEDEDAD,ORG-773573DF61D0529B,Research Scientist (Multimodal) - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4898""]",1
agent-hiring-map-public/1.0,PROD-6CFD2C5F99F8F509,ORG-412E3EDCC36DC8A8,Enterprise Workflow Agent,data_rag,https://www.gaoding.com/,active,0.95,"[""AMC-0071""]",1
agent-hiring-map-public/1.0,PROD-6D298BD0A815FE5A,ORG-E68B422346A2A2A5,上海六信合 多智能体研发架构师 / AI Agentic Architect locator,builder_platform,null,active,0.95,"[""AMC-5059""]",1
agent-hiring-map-public/1.0,PROD-6D3545FD8519CE91,ORG-44CB4D1B02A9BD0F,AI-Agent and RPA-enabled digital finance operations platform,enterprise_workflow,https://hr.leyoujia.com/,active,0.95,"[""AMC-6805""]",1
agent-hiring-map-public/1.0,PROD-6D53B373DFDDA270,ORG-A11413B0A4A315C2,"Staff Machine Learning Engineer, Agentic Application",enterprise_workflow,https://www.servicenow.com/,active,0.95,"[""AMC-5345""]",1
agent-hiring-map-public/1.0,PROD-6DD33C621FEAA824,ORG-DA9EAFD4AFB30101,SHLab LLM / Agent / RAG Evaluation Internship,data_rag,https://www.shlab.org.cn/research,active,0.95,"[""AMC-1355""]",1
agent-hiring-map-public/1.0,PROD-6DF06969A041A260,ORG-AEF38CBC5445CF75,「商业TNS」经营分析,enterprise_workflow,null,active,0.95,"[""AMC-1031""]",1
agent-hiring-map-public/1.0,PROD-6E002D88306D1497,ORG-3BD601C01212C3AF,Agent-based DevOps Architecture,coding,https://talent.antgroup.com/home,active,0.95,"[""AMC-1312""]",1
agent-hiring-map-public/1.0,PROD-6E34A832C6774DAC,ORG-6C24D5F6930B29BC,CoPaw / AgentScope Multi-Agent Collaboration Platform and Evolution Algorithms,builder_platform,https://github.com/agentscope-ai/AgentScope,active,0.95,"[""AMC-5056""]",1
agent-hiring-map-public/1.0,PROD-6E44B723E933CFDF,ORG-DA9EAFD4AFB30101,SHLab General / Scientific Agent Post-Training,general_other,https://www.shlab.org.cn/research,active,0.95,"[""AMC-1340""]",1
agent-hiring-map-public/1.0,PROD-6E68E23CB047193F,ORG-1236323724701EB7,Data / Knowledge / RAG Agent,data_rag,https://wenku.baidu.com/,active,0.95,"[""AMC-0066""]",1
agent-hiring-map-public/1.0,PROD-6E6A03DC322259B1,ORG-DA9EAFD4AFB30101,SHLab AI For Science Scientific Discovery Agent,enterprise_workflow,https://www.shlab.org.cn/research,active,0.95,"[""AMC-1335""]",1
agent-hiring-map-public/1.0,PROD-6E6CCC91CDC3C21A,ORG-738749484A4C1062,Control Plane Senior Engineer - Agent Infra,infra_evals,null,active,0.95,"[""AMC-1785""]",1
agent-hiring-map-public/1.0,PROD-6E72AB982010F648,ORG-AEF38CBC5445CF75,Dots-Posttrain算法工程师-General Agent,infra_evals,null,active,0.95,"[""AMC-0986""]",1
agent-hiring-map-public/1.0,PROD-6E85599B03F69E60,ORG-301C75A0BCD05834,forward-deployed production Agentic AI systems and client workflow delivery,infra_evals,https://resultant.com/,active,0.95,"[""AMC-7156""]",1
agent-hiring-map-public/1.0,PROD-6E93861D5AF9C319,ORG-3D434656FEAAB102,claims-lifecycle AI Agents with RAG context engineering and Agentic MLOps,data_rag,https://careers.equifax.com/en/jobs/j00176917/ai-engineer/,active,0.95,"[""AMC-6739""]",1
agent-hiring-map-public/1.0,PROD-6E97C44294AFC40D,ORG-70DCB89F366FE5A3,数据分析师 - NIO data/knowledge/RAG Agent high-recall locator,data_rag,https://www.nio.com/,active,0.95,"[""AMC-4877""]",1
agent-hiring-map-public/1.0,PROD-6E99CA1F2294AA92,ORG-059DE9E378B386E2,Sr Partner Solution Engineer - AI Agent solutions,cx_voice,https://www.parloa.com/,active,0.95,"[""AMC-1810""]",1
agent-hiring-map-public/1.0,PROD-6EC30DAEED8B339B,ORG-773573DF61D0529B,项目主管/经理（AI工具重构与创新专项） - XPeng industrial/manufacturing Agent workstream,enterprise_workflow,https://www.xiaopeng.com/,active,0.95,"[""AMC-4990""]",1
agent-hiring-map-public/1.0,PROD-6EDE62281205C961,ORG-D742A3769E6E9418,Global Procurement Agentic AI Citizen Developer Framework,enterprise_workflow,https://careers.micron.com/careers/job/42796638,active,0.95,"[""AMC-6998""]",1
agent-hiring-map-public/1.0,PROD-6EF2704EC83D37CE,ORG-8342ED863A967695,AI软件平台与系统教练 / Agent工作流平台知识桥接,data_rag,https://www.huawei.com/,active,0.95,"[""AMC-1079""]",1
agent-hiring-map-public/1.0,PROD-6EFA008BA5793B0D,ORG-8B7887437A5543D9,CNO AI Copilot and Deep Research Agent,data_rag,https://belaytechnologies.applytojob.com/apply/gHxYbAuGlK/Senior-Software-Engineer,active,0.95,"[""AMC-6555""]",1
agent-hiring-map-public/1.0,PROD-6F23051631FF8FD5,ORG-5E7C59B13C038E9D,PowerMem AI-powered long-term memory,general_other,https://www.powermem.ai/,active,0.95,"[""AMC-1869""]",1
agent-hiring-map-public/1.0,PROD-6F2D45576371EC6B,ORG-AEF38CBC5445CF75,前端AI Agent 工程师-社区技术,enterprise_workflow,null,active,0.95,"[""AMC-0919""]",1
agent-hiring-map-public/1.0,PROD-6F4581D2E6D31C84,ORG-34C7C01F22E7EF72,Search QA and commerce-decision Agent,data_rag,https://poizon.jobs.feishu.cn/578078/position/7623981843205654810/detail,active,0.95,"[""AMC-6560""]",1
agent-hiring-map-public/1.0,PROD-6F8140E3B3EEE71B,ORG-650DDBFA8A0CA19F,StepFun Agentic Infra Engineer（后训练基础设施开发工程师） / agentic_rl_infrastructure,infra_evals,https://platform.stepfun.com/,active,0.95,"[""AMC-5030""]",1
agent-hiring-map-public/1.0,PROD-6FB1392819CFFB4C,ORG-8D829425CE90196A,"Ultron collective Agent memory, skills and harness infrastructure",infra_evals,https://github.com/modelscope/ultron,active,0.95,"[""AMC-6593""]",1
agent-hiring-map-public/1.0,PROD-6FD894596C036FFA,ORG-6C24D5F6930B29BC,Accio Work Agentic后训练-阿里星/Bravo Star,enterprise_workflow,null,active,0.95,"[""AMC-0878""]",1
agent-hiring-map-public/1.0,PROD-70143DB605C3718B,ORG-125EE0D2C2366319,geospatial-intelligence agentic AI analytics,data_rag,null,active,0.95,"[""AMC-7087""]",1
agent-hiring-map-public/1.0,PROD-7030B29E554EA84B,ORG-09AD3F1E7766D123,runtime debugging and evidence layer for coding Agents,coding,https://www.ycombinator.com/companies/hyperprobe,active,0.95,"[""AMC-7140""]",1
agent-hiring-map-public/1.0,PROD-7056DFFAC04ADBF2,ORG-54920E2565489045,Coding Agent / Developer Tool,coding,https://codegeex.cn/,active,0.95,"[""AMC-0003""]",1
agent-hiring-map-public/1.0,PROD-7068555251D8541B,ORG-AEF38CBC5445CF75,【Dots】基模Agent算法工程师-Agentic Intelligence,general_other,null,active,0.95,"[""AMC-0954""]",1
agent-hiring-map-public/1.0,PROD-706989B66371BD3E,ORG-2F77417DDDE41913,Customer Support Specialist | Archy dental-practice operations AI Agents,cx_voice,https://www.archy.com/,active,0.95,"[""AMC-5808""]",1
agent-hiring-map-public/1.0,PROD-70840B1D82F01AD3,ORG-B248F2E01881F536,MiniMax Payment / Account Test Agent,enterprise_workflow,https://www.minimaxi.com/,active,0.95,"[""AMC-1265""]",1
agent-hiring-map-public/1.0,PROD-7097FB580E285777,ORG-76071B0A843C3D49,MoreAgent industrial-software construction Agent,general_other,https://www.morewis.com/en/,active,0.95,"[""AMC-6740""]",1
agent-hiring-map-public/1.0,PROD-70C0B314A05575B0,ORG-744205E43529C1FC,"IT Systems Engineer, Client Platform Engineer | Anthropic current Agent system or Agent-enabled workflow role family",infra_evals,null,active,0.95,"[""AMC-6139""]",1
agent-hiring-map-public/1.0,PROD-70D5A6A3D8CB6BD2,ORG-744205E43529C1FC,"Research Engineer, Computer Use | Vy computer-use AI Agent platform and VyUI model",infra_evals,https://www.anthropic.com/news/acquires-vercept,active,0.95,"[""AMC-6072""]",1
agent-hiring-map-public/1.0,PROD-70D796A61CB719AA,ORG-E8D9927822D9F32C,agentic AI applications for intralogistics and warehouse automation,enterprise_workflow,https://kiongroup.wd3.myworkdayjobs.com/de-DE/KIONGroup/job/Atlanta-GA-United-States/AI-Application-Engineer_JR-0087751-1,active,0.95,"[""AMC-7138""]",1
agent-hiring-map-public/1.0,PROD-70F742D4195089E0,ORG-ACA30CBF2FE4EA9B,中级软件开发工程师 / Low-Code Intelligent-Agent Workflow Development,data_rag,https://www.iflytek.com/en/,active,0.95,"[""AMC-1196""]",1
agent-hiring-map-public/1.0,PROD-71232B312061BEA4,ORG-DE77879B88CAB8F3,general-purpose computer-use Agent runtime and cloud desktop infrastructure,infra_evals,https://cua.ai/,active,0.95,"[""AMC-6961""]",1
agent-hiring-map-public/1.0,PROD-7125CCF174AF72E2,ORG-ACA30CBF2FE4EA9B,高级系统架构师(J12707) / Document Review Multi-Agent System,data_rag,https://www.iflytek.com/en/,active,0.95,"[""AMC-1190""]",1
agent-hiring-map-public/1.0,PROD-714870174FCB76F3,ORG-F25986929896FFF1,accounting and tax-firm AI coworkers,enterprise_workflow,https://www.ycombinator.com/companies/rational,active,0.95,"[""AMC-7179""]",1
agent-hiring-map-public/1.0,PROD-714A873553432224,ORG-AEF38CBC5445CF75,AI for Security负责人,infra_evals,null,active,0.95,"[""AMC-1074""]",1
agent-hiring-map-public/1.0,PROD-71578D4E10D8B233,ORG-1B691FD934B53648,industrial Agent context and data intelligence layer,data_rag,https://operonsolutions.com/en,active,0.95,"[""AMC-6885""]",1
agent-hiring-map-public/1.0,PROD-717087930E601F87,ORG-70DCB89F366FE5A3,学习发展专家(AI方向) - NIO enterprise workflow/AI automation workstream,enterprise_workflow,https://www.nio.com/,active,0.95,"[""AMC-4840""]",1
agent-hiring-map-public/1.0,PROD-71BAB0DCF03587A0,ORG-AEF38CBC5445CF75,AI Agent 开发-电商C端（导购/评价/助手/AIGC）,general_other,null,active,0.95,"[""AMC-0972""]",1
agent-hiring-map-public/1.0,PROD-71D4486FB8B88390,ORG-61FF26299885EEDA,General Agent Platform / Agent Builder,builder_platform,https://www.coze.cn/,active,0.95,"[""AMC-0051"",""AMC-0061""]",1
agent-hiring-map-public/1.0,PROD-7253A79D71A79F02,ORG-79BB835113D2D387,administrative AI Agent workflow testing and validation role currentness conflict,enterprise_workflow,https://jobs.wisc.edu/jobs/ai-innovation-engineer-madison-wisconsin-united-states,active,0.95,"[""AMC-7204""]",1
agent-hiring-map-public/1.0,PROD-7254397006F31A7A,ORG-2F77417DDDE41913,Staff Backend Software Engineer | Archy dental-practice operations AI Agents,infra_evals,https://www.archy.com/,active,0.95,"[""AMC-5819""]",1
agent-hiring-map-public/1.0,PROD-72922728120625CE,ORG-5958A48F64F2FD6D,AI Research Scientist – Large Language Models (LLM) & Agentic AI,general_other,https://www.bosch.com/,active,0.95,"[""AMC-5196""]",1
agent-hiring-map-public/1.0,PROD-72BFAE81137F1FEA,ORG-2F77417DDDE41913,Onboarding Manager | Archy dental-practice operations AI Agents,infra_evals,https://www.archy.com/,active,0.95,"[""AMC-5810""]",1
agent-hiring-map-public/1.0,PROD-72C3F18F4E87FD6D,ORG-61FF26299885EEDA,Enterprise Workflow Agent,data_rag,https://www.feishu.cn/content/article/7597739180457806780,active,0.95,"[""AMC-0101"",""AMC-0102""]",1
agent-hiring-map-public/1.0,PROD-72D341C880916FB5,ORG-6C24D5F6930B29BC,Agentic Post-training-阿里星/Bravo Star,infra_evals,null,active,0.95,"[""AMC-0871""]",1
agent-hiring-map-public/1.0,PROD-72D594E1BD9ADBE8,ORG-CD40BAE0FCAF6754,Aino enterprise Agent lifecycle platform and AI employee runtime,data_rag,https://gitee.com/oinone,active,0.95,"[""AMC-6474""]",1
agent-hiring-map-public/1.0,PROD-73061F9599358EA5,ORG-A455D20DFEB1C974,security and privacy compliance-questionnaire AI Agent,data_rag,https://skypher.co/,active,0.95,"[""AMC-6678""]",1
agent-hiring-map-public/1.0,PROD-73129801C3CE86CD,ORG-2817AB5969357AA0,航星永志 大模型Agent开发工程师 hiring locator,general_other,null,active,0.95,"[""AMC-5050""]",1
agent-hiring-map-public/1.0,PROD-7354EBDC413E39F0,ORG-CA1A256ED9F19AD3,AI数字员工 / 小冰框架商业解决方案,enterprise_workflow,https://business.xiaoice.com/,active,0.95,"[""AMC-0449""]",1
agent-hiring-map-public/1.0,PROD-7370DF72DCBAAD6B,ORG-C0056CC3864BB768,域见医言 large model and 小域医 intelligent-Agent application,vertical_finance_health,https://kingmed.zhiye.com/,active,0.95,"[""AMC-6862""]",1
agent-hiring-map-public/1.0,PROD-73A6792C634261C6,ORG-7CDAEFAC9BB38DF2,Chief Of Staff | Giga enterprise customer-support AI Agents,cx_voice,https://giga.ai/,active,0.95,"[""AMC-5822""]",1
agent-hiring-map-public/1.0,PROD-73A6D846B4A81C2F,ORG-773573DF61D0529B,AI Agent工程师 - XPeng Agent platform/infrastructure workstream,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4960""]",1
agent-hiring-map-public/1.0,PROD-73AF3F743D3AF46F,ORG-6F9B888290B5674A,Highspot Agents for adaptive sales enablement and coaching,infra_evals,https://www.highspot.com/product/highspot-ai-agents/,active,0.95,"[""AMC-6033""]",1
agent-hiring-map-public/1.0,PROD-73D2190D6532BA6A,ORG-773573DF61D0529B,自动驾驶测试平台开发工程师 - XPeng Agent or embodied-system evaluation/testing high-recall locator,data_rag,https://www.xiaopeng.com/,active,0.95,"[""AMC-4919""]",1
agent-hiring-map-public/1.0,PROD-73F064CD6E3E4824,ORG-3B99113BCCCAE71F,AI emotional-intelligence wearable and memory engine,general_other,https://www.spirosense.com/,active,0.95,"[""AMC-6312""]",1
agent-hiring-map-public/1.0,PROD-73F8E6539BB2F1FE,ORG-AEF38CBC5445CF75,【27届实习】Product Engineer-产品工程师（Al全栈/应用研发方向）-质效研发,enterprise_workflow,null,active,0.95,"[""AMC-0965""]",1
agent-hiring-map-public/1.0,PROD-74141BA1569AD639,ORG-18DE2D468AEC7B39,"Voice and chat Agent testing, simulation and observability",cx_voice,https://www.cekura.ai/,active,0.95,"[""AMC-6428""]",1
agent-hiring-map-public/1.0,PROD-742628272C1CB984,ORG-B248F2E01881F536,MiniMax Agent Web/Desktop Frontend,enterprise_workflow,https://agent.minimaxi.com/,active,0.95,"[""AMC-1240""]",1
agent-hiring-map-public/1.0,PROD-74271BC367EE3701,ORG-4739F129051EBD3D,Uniphore Data Products for AI Agents,data_rag,https://www.uniphore.com/platform/business-ai-cloud/agentic-layer/,active,0.95,"[""AMC-1372""]",1
agent-hiring-map-public/1.0,PROD-742F860FE49EE5AB,ORG-ACA30CBF2FE4EA9B,科大讯飞运营商事业部-客户经理-雅加达 / Telecom Intelligent-Agent Solution Sales Bridge,data_rag,https://www.iflytek.com/en/,active,0.95,"[""AMC-1212""]",1
agent-hiring-map-public/1.0,PROD-74421801FFA472F0,ORG-09CCCE78293BD088,customer-success digital twins and autonomous action Agents,infra_evals,https://www.ycombinator.com/companies/ambral/jobs/G9HVW5i-senior-founding-engineer,active,0.95,"[""AMC-6495""]",1
agent-hiring-map-public/1.0,PROD-744BBB0E8B67B92A,ORG-AEF38CBC5445CF75,【Ace顶尖实习生】面向多业务场景的“理解-生成-决策”多模态统一大模型基座与智能体应用研究,general_other,null,active,0.95,"[""AMC-0910""]",1
agent-hiring-map-public/1.0,PROD-7450200BF395031E,ORG-70DCB89F366FE5A3,数字用户研究专家&团队负责人 - NIO enterprise workflow/AI automation workstream,enterprise_workflow,https://www.nio.com/,active,0.95,"[""AMC-4866""]",1
agent-hiring-map-public/1.0,PROD-745BE3EC013A91FE,ORG-E9936F2A1D9D46BD,building Agent for energy optimization predictive maintenance and voice interaction,cx_voice,https://www.telchina.com.cn/newsinfo/8721346.html,active,0.95,"[""AMC-6835""]",1
agent-hiring-map-public/1.0,PROD-746114CFE52B7D46,ORG-62AF4448E5F57BA5,multi-robot and multi-Agent optimization systems,builder_platform,null,active,0.95,"[""AMC-6341""]",1
agent-hiring-map-public/1.0,PROD-74689B268C7DCE11,ORG-2D1C4BD66C6BD64D,JD Cloud AI Infra intelligent-agent / embodied / full-modal RL Infra algorithm architect,data_rag,https://zhaopin.jd.com/web/job/job_info_list/3,active,0.95,"[""AMC-0841""]",1
agent-hiring-map-public/1.0,PROD-749DF55EB0077EF9,ORG-E8C67BA173AF6E59,廖品正国医大师传承智能体,data_rag,https://weixin.sogou.com/weixin,active,0.95,"[""AMC-3802""]",1
agent-hiring-map-public/1.0,PROD-74A3BA187C668DE3,ORG-650DDBFA8A0CA19F,StepFun 模型&Agent评测系统工程师 / agent_evaluation_system_engineering,infra_evals,https://platform.stepfun.com/,active,0.95,"[""AMC-5006""]",1
agent-hiring-map-public/1.0,PROD-74BE23655DAFCAAA,ORG-AEF696C5CDC3CFAD,Performance Marketer(Junior) | Liner Scholar Research Agents,data_rag,https://liner.com/features/research-agents,active,0.95,"[""AMC-6160""]",1
agent-hiring-map-public/1.0,PROD-74E0773013E0069A,ORG-773573DF61D0529B,AI Agents开发工程师 - XPeng Agent application/product delivery workstream,general_other,https://www.xiaopeng.com/,active,0.95,"[""AMC-4920""]",1
agent-hiring-map-public/1.0,PROD-74F8766B639F8E66,ORG-A7A60AB44FD79A4A,property-management autonomous workforce and AI Agents,data_rag,https://www.ycombinator.com/companies/haven-2/jobs/MUGkU8h-founding-engineer,active,0.95,"[""AMC-6496""]",1
agent-hiring-map-public/1.0,PROD-7512F84E77E21C06,ORG-F5B4B42712A5C76E,Senior Software Engineer,enterprise_workflow,https://www.squaretrade.com/,active,0.95,"[""AMC-5425""]",1
agent-hiring-map-public/1.0,PROD-751FC12B6CA3E31B,ORG-0097DC7B0A6EE85D,IoT Generative-AI platform and AI Agents,infra_evals,https://aeriscommunications.applytojob.com/apply/zX1sBOoSnD/Software-Engineer-GenAI,active,0.95,"[""AMC-6554""]",1
agent-hiring-map-public/1.0,PROD-75286E9617CCD94D,ORG-4AB3DA1C346EF64A,real-time embodied 3D game Agents with hierarchical reasoning and action,general_other,https://www.ycombinator.com/companies/ego,active,0.95,"[""AMC-6716""]",1
agent-hiring-map-public/1.0,PROD-753581B65ABE2083,ORG-6C24D5F6930B29BC,医疗多模态大模型与AI智能体,vertical_finance_health,null,active,0.95,"[""AMC-0403""]",1
agent-hiring-map-public/1.0,PROD-755362C05EF027A4,ORG-AEF38CBC5445CF75,【Ace顶尖实习生】全模态Agent长程任务RL算法+工程Co-Design研究,coding,null,active,0.95,"[""AMC-0952""]",1
agent-hiring-map-public/1.0,PROD-7570EE18ADD17578,ORG-6C24D5F6930B29BC,Qianwen Office / AI Agent Server Engineering,enterprise_workflow,https://www.dingtalk.com/,active,0.95,"[""AMC-1304""]",1
agent-hiring-map-public/1.0,PROD-75714BB487D0DE3C,ORG-0028671DDFABD673,enterprise finance production AI Agents with tool orchestration guardrails and evaluation,data_rag,https://hyundaicapital.taleo.net/careersection/ex/jobdetail.ftl,active,0.95,"[""AMC-6687""]",1
agent-hiring-map-public/1.0,PROD-75743B9A4B1CA394,ORG-67F1F5C6EEE86DCF,Modal Sandboxes and inference infrastructure for testing and running AI Agents,infra_evals,https://modal.com/products/sandboxes,active,0.95,"[""AMC-6018""]",1
agent-hiring-map-public/1.0,PROD-759EF06582FBE9A4,ORG-25E4D7A14B11B8D9,Finance / FinOps / Research Agent,data_rag,https://www.iwencai.com/,active,0.95,"[""AMC-0036""]",1
agent-hiring-map-public/1.0,PROD-75A77255EB83FC26,ORG-8C57AD8C6E16ED2B,新潮传媒 AI智能体工程师 hiring locator,general_other,null,active,0.95,"[""AMC-5052""]",1
agent-hiring-map-public/1.0,PROD-75C6398E5EEE5FE8,ORG-14550D0C8F25A0F3,AI创新技术负责人 / Education / Knowledge Agent,data_rag,null,active,0.95,"[""AMC-1177""]",1
agent-hiring-map-public/1.0,PROD-761328878E40ECF7,ORG-5D93F5CA2F162FCD,enterprise and self-serve AI Voice Agents,cx_voice,https://www.ycombinator.com/companies/acrely,active,0.95,"[""AMC-6728""]",1
agent-hiring-map-public/1.0,PROD-7615D5CD49BD6A38,ORG-6C2EB7116F84F7C1,multi-Agent R&D platform for autonomous experiment design and reporting,infra_evals,https://careers.merckgroup.com/global/en/job/301719/Technology-Lead-Agentic-AI-and-R-D,active,0.95,"[""AMC-7052""]",1
agent-hiring-map-public/1.0,PROD-762AD422E712AA87,ORG-773573DF61D0529B,VLA自驾算法资深工程师/专家 - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4901""]",1
agent-hiring-map-public/1.0,PROD-76361FA211D7100C,ORG-9DFC553A9EAE6EC7,Zhipu MaaS Customer Agent Deployment Technical Service,general_other,https://www.zhipuai.cn/,active,0.95,"[""AMC-1278""]",1
agent-hiring-map-public/1.0,PROD-76364843B3816F19,ORG-E3BD2A6EED1A468B,financial-crime investigation and compliance AI Agent platform,builder_platform,https://www.bretton.com/,active,0.95,"[""AMC-7130""]",1
agent-hiring-map-public/1.0,PROD-764391EF4A4FEC00,ORG-39E22747B5C78E5A,GLM-5.1 long-running Agent model,infra_evals,https://startuprecipe.co.kr/archives/tech/5812683,active,0.95,"[""AMC-3968""]",1
agent-hiring-map-public/1.0,PROD-764882AC24D15B38,ORG-C2801C87B0EBFEBB,AI Research Institute autonomous decision agents / RL,vertical_finance_health,https://www.msxf.com/,active,0.95,"[""AMC-1413""]",1
agent-hiring-map-public/1.0,PROD-76587BB83D76FADB,ORG-14D590CC63ED7EA7,XpertAI enterprise Agent ecosystem and Data Xpert business OS,enterprise_workflow,https://xpertai.cn/,active,0.95,"[""AMC-6451""]",1
agent-hiring-map-public/1.0,PROD-76724CF108E9192B,ORG-70DCB89F366FE5A3,电池运营AI架构师 - NIO industrial/manufacturing Agent workstream,builder_platform,https://www.nio.com/,active,0.95,"[""AMC-4843""]",1
agent-hiring-map-public/1.0,PROD-767E0659ADF8C621,ORG-C2801C87B0EBFEBB,"Financial coaching, customer-service, and telemarketing Agent applications",cx_voice,null,active,0.95,"[""AMC-4801""]",1
agent-hiring-map-public/1.0,PROD-7683FCCF6F79D690,ORG-F8889CEBE58EE02D,Terminal coding Agent with sub-agent team mode,coding,https://snowcli.com/,active,0.95,"[""AMC-1500""]",1
agent-hiring-map-public/1.0,PROD-768D7EEC5EF8EA55,ORG-1236323724701EB7,LLM service-lifecycle and intelligent-operations system,enterprise_workflow,null,active,0.95,"[""AMC-3502""]",1
agent-hiring-map-public/1.0,PROD-76D0BDE69F840B3A,ORG-14550D0C8F25A0F3,资深美术设计师（美术Agent框架搭建） / Creative / Multimodal Agent,data_rag,null,active,0.95,"[""AMC-1151""]",1
agent-hiring-map-public/1.0,PROD-76D959A1E60D2B4C,ORG-2F77417DDDE41913,Staff Frontend Software Engineer | Archy dental-practice operations AI Agents,infra_evals,https://www.archy.com/,active,0.95,"[""AMC-5820""]",1
agent-hiring-map-public/1.0,PROD-7718566F207B6573,ORG-B58943ECB539D292,Account Executive | 1mind AI Superhumans for B2B revenue,infra_evals,https://www.1mind.com/,active,0.95,"[""AMC-5837""]",1
agent-hiring-map-public/1.0,PROD-775F4D5C50F3EAE5,ORG-AEF38CBC5445CF75,Agent 开发（PE）-小红书智能IM产品,general_other,null,active,0.95,"[""AMC-0916""]",1
agent-hiring-map-public/1.0,PROD-77635A881A813E63,ORG-C5AE81CE8DA2B58B,SenseNova Agentic Coding / Agentic RL,coding,https://www.sensenova.cn/,active,0.95,"[""AMC-1214""]",1
agent-hiring-map-public/1.0,PROD-7770E2A763947F41,ORG-727253C8AB7A0600,customer and associate autonomous multi-step Agent systems and AI workflow automation,infra_evals,https://careers.carmax.com/director-ai-ml-engineering/job/DF90739F5F30E69F9F4982CF1C7018DF,active,0.95,"[""AMC-6738""]",1
agent-hiring-map-public/1.0,PROD-7779CA4A4D5C5138,ORG-4A43553466C883A7,Coding Agent / Developer Tool,coding,https://code.fittentech.com/,active,0.95,"[""AMC-0009""]",1
agent-hiring-map-public/1.0,PROD-77965648DF6F483A,ORG-773573DF61D0529B,机器人安规系统工程师 - XPeng Agent or embodied-system safety high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4974""]",1
agent-hiring-map-public/1.0,PROD-77BDF29A8F88C776,ORG-ACA30CBF2FE4EA9B,AI Agent工程师 / General AI Agent Platform,data_rag,https://www.iflytek.com/en/,active,0.95,"[""AMC-1182""]",1
agent-hiring-map-public/1.0,PROD-77C3CAF3D628BC3E,ORG-650DDBFA8A0CA19F,StepFun 多模态大模型算法工程师/研究员 / multimodal_tool_use_agent_research,general_other,https://platform.stepfun.com/,active,0.95,"[""AMC-5004""]",1
agent-hiring-map-public/1.0,PROD-77E25A359452AC4A,ORG-3E360C243FCEF646,Agentic AI/ML Engineer for embodied AI Ops agents,infra_evals,https://www.fieldai.com/,active,0.95,"[""AMC-0808""]",1
