access_requirement,agent_specific_excerpt,citation_supports_title,currentness_status,display_title_en,display_title_zh,evidence_grade,evidence_ids,geography,last_verified_at,limitations,organization_id,product_id,role_id,schema_version,source_urls,team_id,title,title_source_granularity,title_source_url,title_support_status,title_translation_status
public_no_login,"You’ll design, deploy, and scale intelligent AI agents that reason, plan, and act in dynamic fundraising ecosystems.",true,current_verified,Senior Agentic AI Engineer,高级 智能体 人工智能工程师,A,"[""AMC-0399""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-BD97399F1C59A9BD,PROD-85E5999C5CC5C170,ROLE-6661BE7882739F7C,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/gofundme/jobs/7967633""]",TEAM-85E5999C5CC5C170,Senior Agentic AI Engineer,direct_role_detail,https://job-boards.greenhouse.io/gofundme/jobs/7967633,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Crunchyroll's current role builds production Agentic systems for content, marketing or product workflows with RAG, state, tools, orchestration, evaluations, guardrails and HITL recovery.",true,current_verified,Senior AI Solutions Engineer,高级 AI 解决方案工程师,A,"[""AMC-7193""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-A014C1C4BF844591,PROD-8F13F0EC52F9DA70,ROLE-6673C742D0F1E397,agent-hiring-map-public/1.0,"[""https://boards.greenhouse.io/crunchyroll/jobs/8042525?gh_jid=8042525""]",TEAM-5498DE1FF49F6947,Senior AI Solutions Engineer,direct_role_detail,https://boards.greenhouse.io/crunchyroll/jobs/8042525?gh_jid=8042525,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"As an Applied AI Engineer, you will design and deploy the AI agents that power PermitFlow’s pre-construction platform.",true,current_verified,Applied AI Engineer,应用人工智能工程师,A,"[""AMC-5923""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-6A861459F9DCF26C,PROD-4F1709463BC8A0D5,ROLE-6675ACEB8ECEFDAC,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/permitflow/08b96a9a-b344-42cc-8c69-a1c1e0babb90""]",TEAM-4F1709463BC8A0D5,Applied AI Engineer,direct_role_detail,https://jobs.ashbyhq.com/permitflow/08b96a9a-b344-42cc-8c69-a1c1e0babb90,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Peppr AI's current role is explicitly described as a founding backend engineer building the secure infrastructure and organizational data layer used by enterprise AI Agents.,true,current_verified,Backend Engineer,后端工程师,A,"[""AMC-7047""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-0BB9F5F4044068AB,PROD-13071C1C282323DE,ROLE-668C6428ADEBFE75,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/peppr-ai/jobs/G5EZKYI-backend-engineer""]",TEAM-4B8BF42C870F5A09,Backend Engineer,direct_role_detail,https://www.ycombinator.com/companies/peppr-ai/jobs/G5EZKYI-backend-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,有从0到1搭建过AI Agent的经历。,true,current_verified,Forward Deployed Engineer (Forward Deployment Engineer),Forward Deployed Engineer（前沿部署工程师）,A,"[""AMC-1252""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B248F2E01881F536,PROD-9669FDC6E3D7509C,ROLE-67566A248FE99963,agent-hiring-map-public/1.0,"[""https://vrfi1sk8a0.jobs.feishu.cn/index/position/7598036042735110446/detail""]",TEAM-CA43507C9674341D,Forward Deployed Engineer（前沿部署工程师）,direct_role_detail,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7598036042735110446/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,primitive provides communication infrastructure for autonomous Agents and an API/developer surface for builders.,true,current_verified,Founding Developer Relations (DevRel) Engineer,创始 开发者关系 （DevRel） 工程师,A,"[""AMC-7161""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-DB1946D32AFB3D7B,PROD-3F3209E7FE1D8834,ROLE-67907A0295A9ED40,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/primitive/jobs/xxWS3Qw-founding-developer-relations-devrel-engineer""]",TEAM-BA3B43460A671406,Founding Developer Relations (DevRel) Engineer,direct_role_detail,https://www.ycombinator.com/companies/primitive/jobs/xxWS3Qw-founding-developer-relations-devrel-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Wildcard is an active San Francisco agentic-commerce platform for ecommerce and retail brands, spanning AI-shopping-Agent visibility, recommendations, execution, attribution and automation.",true,current_verified,Founding Applied ML Engineer,创始 应用 ML 工程师,A,"[""AMC-6916""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-D073B0D3CB4C7F3C,PROD-07BE34FDB9DE1953,ROLE-67C44DA62E4EDD51,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/wildcard/jobs/SEmo4di-founding-applied-ml-engineer""]",TEAM-5841E7B611D9A719,Founding Applied ML Engineer,direct_role_detail,https://www.ycombinator.com/companies/wildcard/jobs/SEmo4di-founding-applied-ml-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,负责自主 Agent 产品的产品规划与交互设计，面向真实产业级场景，构建基于自然语言交互的业务决策推演与方案权衡能力,true,current_verified,Agent Product Manager (J99563),伐谋-Agent产品经理（J99563）,A,"[""AMC-3468""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-1D2F652B448A4B42,ROLE-67CB8760893540FE,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/d527f26d-4990-4db5-b1de-d8dc4243824b""]",TEAM-FBF5FCBD04B1E2E2,伐谋-Agent产品经理（J99563）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/d527f26d-4990-4db5-b1de-d8dc4243824b,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,AI agents for research and analysis,true,current_verified,AI Product Manager,AI 产品经理,A,"[""AMC-0199""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-F09B784E56AC648D,PROD-F172D4EFC88FEE6E,ROLE-67FA804480867D06,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/yipitdata/jobs/8031925""]",TEAM-F172D4EFC88FEE6E,AI Product Manager,direct_role_detail,https://job-boards.greenhouse.io/yipitdata/jobs/8031925,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"BioStack is an active San Francisco healthcare-AI post-training and data-infrastructure team building model-ready workflows, benchmarks, reward functions and healthcare-specific RL environments where Agents learn against verifiable outcomes.",true,current_verified,Founding Research Engineer Rl Reasoning,创始 研究工程师 Rl Reasoning,A,"[""AMC-6915""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-86A4B54924083CE4,PROD-87572A224F143CD8,ROLE-680BDBBE9ED2DE91,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/biostack-platforms/jobs/M8GyMNX-founding-research-engineer-rl-reasoning""]",TEAM-0032267A8833B692,Founding Research Engineer Rl Reasoning,direct_role_detail,https://www.ycombinator.com/companies/biostack-platforms/jobs/M8GyMNX-founding-research-engineer-rl-reasoning,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,定义、开发全球领先的 AI Agent / AI APP。,true,current_verified,Agent Android Research and Development Engineer (AI Agent / AI App),Agent Android研发工程师 （AI Agent / AI App）,A,"[""AMC-1245""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B248F2E01881F536,PROD-9FFE4C4D8070A747,ROLE-681F40CDAF0F7F74,agent-hiring-map-public/1.0,"[""https://vrfi1sk8a0.jobs.feishu.cn/index/position/7229256814943209765/detail""]",TEAM-CA43507C9674341D,Agent Android研发工程师 （AI Agent / AI App）,direct_role_detail,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7229256814943209765/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,持续探索模型/Agent能力边界；对模型/Agent能力深度分析。,true,current_verified,AI Evaluation Engineer,AI 评测工程师,A,"[""AMC-1251""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B248F2E01881F536,PROD-D0E58C9BF60BCA1D,ROLE-684D115384D6FE75,agent-hiring-map-public/1.0,"[""https://vrfi1sk8a0.jobs.feishu.cn/index/position/7660063893650606374/detail""]",TEAM-CA43507C9674341D,AI 评测工程师,direct_role_detail,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7660063893650606374/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Build the cloud platform that hosts customer MCP servers with millions of tool calls.,true,current_verified,Senior Infrastructure Engineer,高级 基础设施 工程师,A,"[""AMC-7093""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-32B59ADB2564EBA0,PROD-D70149F8064DAE0F,ROLE-689EF0444E7DA660,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/manufact/jobs/Dh6PYP5-senior-infrastructure-engineer""]",TEAM-E763AFBE3EA02D89,Senior Infrastructure Engineer,direct_role_detail,https://www.ycombinator.com/companies/manufact/jobs/Dh6PYP5-senior-infrastructure-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Design & ship production-ready AI agents,true,current_verified,Senior / Staff Forward Deployed Engineer,高级 / 资深 前线部署工程师,A,"[""AMC-5832""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-7CDAEFAC9BB38DF2,PROD-A05E2E09F11ADC58,ROLE-68CE7425D3440C1E,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/gigaml/0bd3cb15-811f-4a6b-ac12-781f24735a86""]",TEAM-50AEB088B6BF6D15,Senior / Staff Forward Deployed Engineer,direct_role_detail,https://jobs.ashbyhq.com/gigaml/0bd3cb15-811f-4a6b-ac12-781f24735a86,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The body assigns 0-to-1 work on a newest AI agent, AI agent initiatives, automation opportunities, coding-agent use cases, and building AI agents; the public page remains live but the `datePosted` field is older.",true,current_verified,Senior Software Engineer,高级 软件工程师,A,"[""AMC-0781""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-5ACF9B3E7FB0C245,PROD-00EE7D82209DDDD8,ROLE-692067064736B544,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/oneschema/7ea7996c-b8b6-4b24-8b19-380cdba58e83""]",TEAM-00EE7D82209DDDD8,Senior Software Engineer,direct_role_detail,https://jobs.ashbyhq.com/oneschema/7ea7996c-b8b6-4b24-8b19-380cdba58e83,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,将大模型与机器学习方法深度融入自身研究或工作流程，对 AI 与本领域的交叉前沿有独立判断。,true,current_verified,10x Team Researcher,10x Team 研究员,A,"[""AMC-1262""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B248F2E01881F536,PROD-FE8F31C459A7F3E6,ROLE-6928FB554969F664,agent-hiring-map-public/1.0,"[""https://vrfi1sk8a0.jobs.feishu.cn/index/position/7638320102106040627/detail""]",TEAM-CA43507C9674341D,10x Team 研究员,direct_role_detail,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7638320102106040627/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Next-Gen Data Solutions: Move beyond traditional BI by integrating LLMs and agentic workflows into our reporting suite, transforming static data into interactive, conversational business intelligence.",true,current_verified,Senior Data Analyst (Markets),高级 数据 分析师 （Markets）,A,"[""AMC-5235""]",Pakistan,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-0339499DAA27A63B,PROD-59021A4B00481AA4,ROLE-693D4021C1CB7EB9,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/DeliveryHero/744000135019250-senior-data-analyst-markets""]",TEAM-59021A4B00481AA4,Senior Data Analyst (Markets),direct_role_detail,https://jobs.smartrecruiters.com/DeliveryHero/744000135019250-senior-data-analyst-markets,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,prior product/category signal: Customer Support / CX Agent; can_produce_artifact=likely; public=unknown,true,current_verified,"Operations Manager, Solution Engineering & Services",运营经理，Solution 工程与Services,A,"[""AMC-1801""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-059DE9E378B386E2,PROD-D7F774C9ACBEB2A9,ROLE-69507704608837B3,agent-hiring-map-public/1.0,"[""https://job-boards.eu.greenhouse.io/parloa/jobs/4694390101""]",TEAM-08F8201B96D6A77E,"Operations Manager, Solution Engineering & Services",direct_role_detail,https://job-boards.eu.greenhouse.io/parloa/jobs/4694390101,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,We're building the next hyperscaler for AI agents.,true,current_verified,Forward Deployed Engineer,前线部署工程师,A,"[""AMC-0626""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-2FFA2D70C67D993A,PROD-4565913B54FAE1DA,ROLE-6979201B29B91A59,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/e2b/a9ddb7bc-9cc7-43d2-8e46-9c8de4666a04""]",TEAM-4565913B54FAE1DA,Forward Deployed Engineer,direct_role_detail,https://jobs.ashbyhq.com/e2b/a9ddb7bc-9cc7-43d2-8e46-9c8de4666a04,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Pushing the boundaries of what's possible with AI agents,true,current_verified,Applied AI Engineer,应用人工智能工程师,A,"[""AMC-5866""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-6FDA0B743C75E07E,PROD-4DABC59456E0C1ED,ROLE-698A507300CB528B,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/automat/c69679cd-98e0-4513-b899-1eb00925a1a9""]",TEAM-9E5E11947410F8E0,Applied AI Engineer,direct_role_detail,https://jobs.ashbyhq.com/automat/c69679cd-98e0-4513-b899-1eb00925a1a9,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The role body assigns driving the AI Agent product line for employee experience, ITSM, HRSM, and IT operations use cases.",true,current_verified,"Director Product Management, AI for EX",总监 产品管理，AI 面向 EX,A,"[""AMC-0766""]",United States,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-E6850D6297DD4A17,PROD-09DC575A3A39FF4A,ROLE-6ADD88E7AF0897F8,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/Freshworks/744000136047063-director-product-management-ai-for-ex""]",TEAM-09DC575A3A39FF4A,"Director Product Management, AI for EX",direct_role_detail,https://jobs.smartrecruiters.com/Freshworks/744000136047063-director-product-management-ai-for-ex,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,2.主导 NOMI 语音与 GUI 交互体验设计，涵盖车控/问答/媒体/天气等核心场景，建立语音助手的交互范式，保障 NOMI 在不同场景中具备智能、高效和个性化的体验；,true,current_verified,Interaction Designer (AI Integrated Experience Focus),交互设计师（AI融合体验方向）,A,"[""AMC-4860""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-B94FC2ABF13C2E8C,ROLE-6B06345C1743842A,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7643704446958127387/detail""]",TEAM-C4A36E8C44F675DF,交互设计师（AI融合体验方向）,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7643704446958127387/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Rownd puts local physical Agents on drones, UxS platforms and constrained sensors, combining perception, task memory, planning, tools, goals, guardrails, evaluation and action without a cloud round trip; its exact edge-vision role owns perception models, self-improving loops and evaluation for auton",true,current_verified,Edge Computer Vision Engineer For Drones,Edge 计算机视觉 工程师 面向 Drones,A,"[""AMC-6726""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-30875A53ACF37D9F,PROD-780DD37ADEA7F244,ROLE-6B31A3411643EDB3,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/rownd/jobs/IFuzS4w-edge-computer-vision-engineer-for-drones""]",TEAM-3C030821DD3DFBA1,Edge Computer Vision Engineer For Drones,direct_role_detail,https://www.ycombinator.com/companies/rownd/jobs/IFuzS4w-edge-computer-vision-engineer-for-drones,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Architect and build backend systems powering AI agent workflows; integrate models into agent-based systems and autonomous or task-driven agents.,true,current_verified,Software Engineer - Backend,软件工程师 - 后端,A,"[""AMC-0608""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-CA6B20D4883B994F,PROD-E4DE5E846E5AA0D0,ROLE-6B7183534FBAB2DD,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/CodeRabbit/cc33b1da-5984-4b74-9376-21ebc8844f01""]",TEAM-E4DE5E846E5AA0D0,Software Engineer - Backend,direct_role_detail,https://jobs.ashbyhq.com/CodeRabbit/cc33b1da-5984-4b74-9376-21ebc8844f01,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Simbie AI provides clinically intelligent, EHR-integrated voice and text Agents for patient follow-up; the current product-engineering role owns deployment, integrations, observability and production reliability.",true,current_verified,Product Engineer Senior Product Engineer,产品工程师 高级 产品工程师,A,"[""AMC-6859""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-20945BB6343FEA0D,PROD-E05E285729CC2BBC,ROLE-6B7992CFBAAA272B,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/simbie-ai/jobs/DmsGSBf-product-engineer-senior-product-engineer""]",TEAM-0199681C006A2D79,Product Engineer Senior Product Engineer,direct_role_detail,https://www.ycombinator.com/companies/simbie-ai/jobs/DmsGSBf-product-engineer-senior-product-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"What You'll Do: Backend & Systems Engineering Build and maintain Python-based services, integrations, and data pipelines that support AI agent functionality.",true,current_verified,AI/Machine Learning Engineer - Python - Loops,AI / 机器学习工程师 - Python - Loops,A,"[""AMC-5294""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-400030C8E01D28BE,PROD-3FAA4E067FE4A845,ROLE-6B80063D2BE34800,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/IFS1/744000130065959-ai-machine-learning-engineer-python-loops""]",TEAM-18B8A4B99524EC7F,AI/Machine Learning Engineer - Python - Loops,direct_role_detail,https://jobs.smartrecruiters.com/IFS1/744000130065959-ai-machine-learning-engineer-python-loops,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"We’re looking for a Senior Agentic Engineer to operate as an embedded technical partner within the Engineering, Product & Design org.",true,current_verified,Senior Agentic Engineer,高级 智能体 工程师,A,"[""AMC-0271""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-D9A0961685799F23,PROD-3EF38C2B5984865B,ROLE-6BC1962FBBDF48E5,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/webflow/jobs/7914493""]",TEAM-3EF38C2B5984865B,Senior Agentic Engineer,direct_role_detail,https://job-boards.greenhouse.io/webflow/jobs/7914493,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"1.面向汽车技术中心业务场景,基于大模型与Agent框架,设计、开发并落地AIAgents应用,推动中心AI赋能构思在真实业务中的可用与规模化。",true,current_verified,AI Agents Development Engineer,AI Agents开发工程师,A,"[""AMC-4920""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-74E0773013E0069A,ROLE-6C1F5DFE730D44B9,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7578769398917695763/detail""]",TEAM-729BC98A1D8C89EA,AI Agents开发工程师,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7578769398917695763/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,2. 负责数据挖掘相关的深度学习算法开发，以及AI智能体开发，包括但不限于数据开发、特征工程、算法模型搭建、模型训练、智能体开发与迭代等,true,current_verified,Algorithm Development and Application Engineer,算法开发与应用工程师,A,"[""AMC-4879""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-62D7F641DDAB3D6F,ROLE-6CBA34F91DA426F9,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7657095387249199411/detail""]",TEAM-C4A36E8C44F675DF,算法开发与应用工程师,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7657095387249199411/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The role body defines eve as a framework for production-ready AI agents and assigns framework primitives, runtime, channels, Vercel Connect/MCP endpoints, AI SDK/Workflows/Sandbox composition, evals, observability, and agent DX.",true,current_verified,"Software Engineer, eve",软件工程师，eve,A,"[""AMC-0670""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-68EDC75C015E2E10,PROD-181F32EE239098AB,ROLE-6D16CCAF862A2DA0,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/vercel/jobs/6098390004""]",TEAM-181F32EE239098AB,"Software Engineer, eve",direct_role_detail,https://job-boards.greenhouse.io/vercel/jobs/6098390004,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,医生Agent平台能力运营。推动医生智能体的批量生产和服务能力升级，快速增加医生覆盖规模,true,current_verified,Clinical Agent Operations Expert (J100604),医生Agent运营专家（J100604）,A,"[""AMC-3466""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-21491D5465F3FF71,ROLE-6D755C74ED5DF03D,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/8e2014de-7a7a-4df6-80f8-8ea95f03420d""]",TEAM-B795F5DA51F4B07B,医生Agent运营专家（J100604）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/8e2014de-7a7a-4df6-80f8-8ea95f03420d,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,负责数据平台中类似Palantir的 Agent、Workshop（低/无代码应用构建）及 AIP Analyst（生成式分析）等核心功能模块,true,current_verified,Data Intelligent Application Senior Full - Stack Research and Development Engineer (J99238),数据智能应用高级全栈研发工程师（J99238）,A,"[""AMC-3507""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-6BDFD713B8EFCE8C,ROLE-6D8169BA4CD89635,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/7a198150-b3ce-4c8b-9432-01ddbafe227a""]",TEAM-8225105C76267E0B,数据智能应用高级全栈研发工程师（J99238）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/7a198150-b3ce-4c8b-9432-01ddbafe227a,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"High Side's current role builds integrated LLM, RAG and Agent capabilities for geospatial-intelligence analysis and automated analyst workflows.",true,current_verified,AI Engineer Data Scientist,人工智能工程师 数据科学家,A,"[""AMC-7087""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-125EE0D2C2366319,PROD-70143DB605C3718B,ROLE-6D8464E3DE85E332,agent-hiring-map-public/1.0,"[""https://recruiting.paylocity.com/recruiting/jobs/Details/4217082/High-Side-Technology/AI-Engineer-Data-Scientist""]",TEAM-7E69ED7E4133EC75,AI Engineer Data Scientist,direct_role_detail,https://recruiting.paylocity.com/recruiting/jobs/Details/4217082/High-Side-Technology/AI-Engineer-Data-Scientist,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Design target architectures for modern Agentic workflows, and AI and web applications on Vercel",true,current_verified,Solutions Architect,解决方案架构师,A,"[""AMC-1592""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-68EDC75C015E2E10,PROD-4C08FC2FC0E02C01,ROLE-6DC6E70DCFCDA54A,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/vercel/jobs/5806749004""]",TEAM-CA3D9ABA45E7E193,Solutions Architect,direct_role_detail,https://job-boards.greenhouse.io/vercel/jobs/5806749004,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"own the agent platform | Agent scaffolding: tool use, context management, sandboxing",true,current_verified,"Founding Engineer, Agent Systems",创始 工程师，智能体 系统,A,"[""AMC-1438""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-97DCE1DFFB461F82,PROD-52812F5C8317E039,ROLE-6DF2B6DB78A24C2F,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/helmguard/eddb7ed7-6e6f-447b-815f-ba76cea54563""]",TEAM-52812F5C8317E039,"Founding Engineer, Agent Systems",direct_role_detail,https://jobs.ashbyhq.com/helmguard/eddb7ed7-6e6f-447b-815f-ba76cea54563,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"AI Solution Development Design and develop agentic systems, machine learning models, and AI algorithms.",true,current_verified,Machine Learning Engineer,机器学习工程师,A,"[""AMC-5434""]",Poland,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-06C341786775D5BB,PROD-EE73F16753D21E36,ROLE-6E3A0185B6F23FD8,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/Talan/744000134455359-machine-learning-engineer""]",TEAM-EE73F16753D21E36,Machine Learning Engineer,direct_role_detail,https://jobs.smartrecruiters.com/Talan/744000134455359-machine-learning-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,1. 负责产品功能安全整机系统安全开发工作，包括制定功能安全需求，进行满足机器人安全要求的系统安全设计、分析评审等,true,current_verified,Embodied Security Systems Engineer,具身安全系统工程师,A,"[""AMC-4993""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-0ED87A6A34156700,ROLE-6E4A2BD69BD3E685,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7660351463810943270/detail""]",TEAM-729BC98A1D8C89EA,具身安全系统工程师,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7660351463810943270/detail,verified_official_title,deterministic_bilingual_translation_v1
