schema_version,evidence_id,geography_bucket,coverage_scope,organization_observed,parent_organization_inferred,product_or_work_surface,source_class,source_urls,attribution,access_requirement,observed_at,evidence_grade,evidence_kind,public_excerpt,quote_publication_status,limitations
agent-hiring-map-public/1.0,AMC-4052,Other/Global,evidence_index_only,CraftifAI,,Agentic embedded-software development platform locator,official_or_first_party,"[""https://craftifai.com/""]",CraftifAI,public_no_login,2026-07-12,E,product_signal,"(DevTool): Builds AI infrastructure for the physical world through an agentic AI platform that automates embedded software development for EdgeAI, IoT, and FPGA devices.",minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-4053,Other/Global,evidence_index_only,OnFinanceAI,,"NeoGPT compliance, risk, and audit Agents",official_or_first_party,"[""https://onfinance.ai/product""]",OnFinanceAI,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4054,Other/Global,evidence_index_only,Pipeshift,,Real-time Agent inference platform,official_or_first_party,"[""https://pipeshift.com/""]",Pipeshift,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4055,Other/Global,evidence_index_only,PotpieAI,,Potpie Specialists task-specialized software-engineering Agents,official_or_first_party,"[""https://potpie.ai/potpie-specialists""]",PotpieAI,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4056,Other/Global,evidence_index_only,Proxgy,,Custom AI agentic workflow platform locator,official_or_first_party,"[""https://www.proxgy.com/"",""https://www.proxgy.com/products/careers.html""]",Proxgy,public_no_login,2026-07-12,E,product_signal,"(Wearable): Merges IoT, SaaS, and AI as a Series-A deep-tech startup to digitize operations, unlock insights, and enable custom AI agentic workflows.",minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-4057,Other/Global,evidence_index_only,Soundverse AI,,Agent One reasoning AI music producer,official_or_first_party,"[""https://www.soundverse.ai/""]",Soundverse AI,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4058,Other/Global,evidence_index_only,SuperBryn,,Voice Agent evaluation and observability platform,official_or_first_party,"[""https://superbryn.com/""]",SuperBryn,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4059,Other/Global,evidence_index_only,Zeron,,ZAK governed cybersecurity Agent Development Kit,official_or_first_party,"[""https://zeron.one/company/careers/"",""https://zeron.one/zak/""]",Zeron,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4060,Other/Global,evidence_index_only,Zeron,,agentctl AI Agent governance control plane,official_or_first_party,"[""https://zeron.one/agentctl/"",""https://zeron.one/company/careers/""]",Zeron,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4061,Other/Global,evidence_index_only,NodeOps / CreateOS,NodeOps,Agentic Operating System and unified AI execution layer,official_or_first_party,"[""https://createos.sh/careers"",""https://nodeops.network/""]",NodeOps / CreateOS,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4062,Other/Global,evidence_index_only,Aikenist,,QuickSuite Agentic Radiology Workflow OS,official_or_first_party,"[""https://www.aikenist.com/"",""https://www.aikenist.com/careers""]",Aikenist,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4063,Other/Global,evidence_index_only,Dodo Payments,,Sentra AI Agent for billing and payments,official_or_first_party,"[""https://dodopayments.com/careers"",""https://dodopayments.com/sentra""]",Dodo Payments,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4064,Other/Global,evidence_index_only,TartanHQ,,HyperApps agentic enterprise workflows,official_or_first_party,"[""https://www.tartanhq.com/career-page"",""https://www.tartanhq.com/products/hyperapps""]",TartanHQ,public_no_login,2026-07-12,B,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4065,Other/Global,evidence_index_only,NodeOps / CreateOS,NodeOps,Forward Deployed Engineer,official_or_first_party,"[""https://createos.sh/careers"",""https://createos.sh/careers/forward-deployed-engineer"",""https://nodeops.network/""]",NodeOps / CreateOS,public_no_login,2026-07-12,A,source_locator,,withheld_quote_length,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4066,Other/Global,evidence_index_only,NodeOps / CreateOS,NodeOps,Site Reliability Engineer (SRE),official_or_first_party,"[""https://createos.sh/careers"",""https://createos.sh/careers/site-reliability-engineer"",""https://nodeops.network/""]",NodeOps / CreateOS,public_no_login,2026-07-12,A,source_locator,,withheld_quote_length,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4067,Other/Global,evidence_index_only,NodeOps / CreateOS,NodeOps,Forward Deployed Strategist,official_or_first_party,"[""https://createos.sh/careers"",""https://createos.sh/careers/forward-deployed-strategist"",""https://nodeops.network/""]",NodeOps / CreateOS,public_no_login,2026-07-12,A,source_locator,,withheld_quote_length,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4068,Other/Global,evidence_index_only,NodeOps / CreateOS,NodeOps,Growth Lead,official_or_first_party,"[""https://createos.sh/careers"",""https://createos.sh/careers/growth-lead"",""https://nodeops.network/""]",NodeOps / CreateOS,public_no_login,2026-07-12,A,source_locator,,withheld_quote_length,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4069,Other/Global,evidence_index_only,NodeOps / CreateOS,NodeOps,Developer Relations Engineer (DevRel),official_or_first_party,"[""https://createos.sh/careers"",""https://createos.sh/careers/developer-relations-engineer"",""https://nodeops.network/""]",NodeOps / CreateOS,public_no_login,2026-07-12,A,source_locator,,withheld_quote_length,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4070,Other/Global,evidence_index_only,Sherlocks AI,,Agentic SRE autonomous incident investigation platform,official_or_first_party,"[""https://www.sherlocks.ai/""]",Sherlocks AI,public_no_login,2026-07-12,D,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4071,Other/Global,evidence_index_only,Banza,,Personal AI Twin locator,official_or_first_party,"[""https://indianstartupnews.com/funding/banza-raises-raises-1-million-to-help-people-build-and-own-their-personal-ai-twin-11798990""]",Banza,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4072,Other/Global,evidence_index_only,Mykare AI,,Kare OS healthcare patient-engagement Agents,official_or_first_party,"[""https://mykare.ai/"",""https://mykarehealth.com/career""]",Mykare AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4073,Other/Global,evidence_index_only,Equal AI,,AI call assistant app locator,official_or_first_party,"[""https://indianstartupnews.com/funding/hyderabad-startup-equal-ai-raises-30-million-to-grow-its-ai-call-assistant-app-12030353""]",Equal AI,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4074,Other/Global,evidence_index_only,Lytmus AI,,NEET AI mentor platform,official_or_first_party,"[""https://lytmus.ai/""]",Lytmus AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4075,Other/Global,evidence_index_only,Innefu Labs,,Sarvagata sovereign air-gapped Agentic AI platform,official_or_first_party,"[""https://innefu.com/"",""https://innefu.com/careers/""]",Innefu Labs,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4076,Other/Global,evidence_index_only,TrackerSuite.AI,,TAVI autonomous AI assistants and sales Agents,official_or_first_party,"[""https://www.trackersuite.ai/""]",TrackerSuite.AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4077,Other/Global,evidence_index_only,TrueFan AI,,Real-time customer-facing AI video Agents locator,official_or_first_party,"[""https://indianstartupnews.com/funding/truefan-ai-raises-10-million-series-a-to-expand-ai-video-platform-in-international-markets-12000791""]",TrueFan AI,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4078,Other/Global,evidence_index_only,Vestra.AI,,AI Agent command center and orchestration workspace,official_or_first_party,"[""https://vestra.ai/""]",Vestra.AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4079,Other/Global,evidence_index_only,Easework AI,,Procurement workflow Agentic AI locator,official_or_first_party,"[""https://indianstartupnews.com/news/maruti-suzuki-picks-sarvam-ai-4-other-startups-to-boost-customer-experience-business-operations-12117719""]",Easework AI,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4080,Other/Global,evidence_index_only,MoEngage / Aampe,,Aampe per-user autonomous decisioning Agents,official_or_first_party,"[""https://aampe.com/"",""https://aampe.com/company/about""]",MoEngage / Aampe,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4081,Other/Global,evidence_index_only,Nurix AI / Verloop.io,,NuPlay voice and chat enterprise Agents,official_or_first_party,"[""https://nurix.keka.com/careers/"",""https://www.nurix.ai/""]",Nurix AI / Verloop.io,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4082,Other/Global,evidence_index_only,Numero AI / Royu,,Agentic system of work for corporate finance locator,official_or_first_party,"[""https://indianstartupnews.com/news/us-ai-finance-firm-numero-acquires-chennai-based-startup-royu-11833470""]",Numero AI / Royu,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4083,Other/Global,evidence_index_only,NudgeBee,,Day-2 cloud operations AI Agents and automation builder,official_or_first_party,"[""https://nudgebee.com/""]",NudgeBee,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4084,Other/Global,evidence_index_only,Cheerio AI,,Customer-engagement workflow automation locator,official_or_first_party,"[""https://indianstartupnews.com/funding/ai-powered-customer-engagement-platform-cheerio-ai-raises-rs-8-crore-from-artha-venture-fund-ii-11177619""]",Cheerio AI,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4085,Other/Global,evidence_index_only,Grapevine,,TAL AI talent Agent locator,official_or_first_party,"[""https://indianstartupnews.com/funding/anonymous-social-media-platform-grapevine-raises-41-million-launches-ai-talent-agent-tal-11220133""]",Grapevine,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4086,Other/Global,evidence_index_only,Oolka,,Consumer credit and personal-finance Agents locator,official_or_first_party,"[""https://indianstartupnews.com/funding/fintech-startup-oolka-raises-14-million-to-expand-ai-tools-for-credit-and-personal-finance-11783456""]",Oolka,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4087,Other/Global,evidence_index_only,Angoor AI,,Agentic AI-native customer interaction platform,official_or_first_party,"[""https://angoor.ai/"",""https://angoor.ai/careers""]",Angoor AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4088,Other/Global,evidence_index_only,CometChat,,Full-Stack conversational AI Agent platform,official_or_first_party,"[""https://careers.cometchat.com/jobs"",""https://www.cometchat.com/""]",CometChat,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4089,Other/Global,evidence_index_only,Deccan AI,,EnterpriseOS back-office Agents,official_or_first_party,"[""https://www.deccan.ai/"",""https://www.deccan.ai/careers""]",Deccan AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4090,Other/Global,evidence_index_only,PhonePe,,AI-Assist Wingman support-agent suite locator,official_or_first_party,"[""https://indianstartupnews.com/isn-in-depth/how-phonepe-is-using-ai-to-scale-customer-support-with-one-agent-per-20-million-transactions-11764680""]",PhonePe,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4091,Other/Global,evidence_index_only,HCLTech,,AI Force GenAI and Agentic AI platform,official_or_first_party,"[""https://careers.hcltech.com/go/India/9553955/"",""https://www.hcltech.com/""]",HCLTech,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4092,Other/Global,evidence_index_only,Infosys,,Topaz Fabric agentic services suite locator,official_or_first_party,"[""https://indianstartupnews.com/news/indian-it-giant-infosys-joins-hands-with-openai-to-unlock-ai-value-at-scale-11754861""]",Infosys,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4093,Other/Global,evidence_index_only,Angoor AI,,SDE 1 - Full Stack,official_or_first_party,"[""https://angoor.ai/"",""https://angoor.ai/careers"",""https://angoor.ai/jobs/sde-1-3""]",Angoor AI,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4094,Other/Global,evidence_index_only,Angoor AI,,Full Stack Developer Intern,official_or_first_party,"[""https://angoor.ai/"",""https://angoor.ai/careers"",""https://angoor.ai/jobs/developer-intern-3""]",Angoor AI,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4095,Other/Global,evidence_index_only,Gushwork,,AI marketing Agent suite,official_or_first_party,"[""https://www.gushwork.ai/"",""https://www.gushwork.ai/careers""]",Gushwork,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4096,Other/Global,evidence_index_only,MeltPlan,,Pre-construction AI planning engine locator,official_or_first_party,"[""https://indianstartupnews.com/funding/scoop-confirmed-pre-construction-ai-platform-meltplan-raises-10-million-from-bessemer-venture-partners-11157481""]",MeltPlan,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4097,Other/Global,evidence_index_only,Tattvam AI,,Autonomous semiconductor-design reasoning system locator,official_or_first_party,"[""https://indianstartupnews.com/funding/iit-madras-alumnus-founded-deeptech-startup-tattvam-ai-raises-17-million-in-funding-11156359""]",Tattvam AI,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4098,Other/Global,evidence_index_only,Kris@Work,,Multi-agentic GTM execution platform,official_or_first_party,"[""https://www.krisatwork.ai/""]",Kris@Work,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4099,Other/Global,evidence_index_only,HireBound,,Agentic recruiting lifecycle platform locator,official_or_first_party,"[""https://indianstartupnews.com/funding/indian-ai-recruiting-platform-hirebound-raises-2-million-from-kalaari-capital-others-11152224""]",HireBound,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4100,Other/Global,evidence_index_only,CoRover AI,,Kanha voice-first child companion locator,official_or_first_party,"[""https://indianstartupnews.com/news/corover-ai-launches-kanha-ai-a-voice-first-ai-companion-inspired-by-the-spirit-of-krishna-11148009""]",CoRover AI,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4101,Other/Global,evidence_index_only,CoRover AI,,BharatGPT human-centric Agentic AI platform,official_or_first_party,"[""https://corover.ai/"",""https://corover.ai/company/careers""]",CoRover AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4102,Other/Global,evidence_index_only,Navikenz,,Enterprise Agentic AI and GenAI solutions,official_or_first_party,"[""https://navikenz.com/"",""https://navikenz.com/opportunity/""]",Navikenz,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4103,Other/Global,evidence_index_only,Otto Money,,AI wealth-guidance assistant locator,official_or_first_party,"[""https://indianstartupnews.com/funding/ai-powered-wealth-guidance-platform-otto-money-raises-13-million-from-pravega-ventures-others-11110812""]",Otto Money,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4104,Other/Global,evidence_index_only,Loop AI,,Restaurant and retail back-office agentic co-worker,official_or_first_party,"[""https://loopai.com/""]",Loop AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4105,Other/Global,evidence_index_only,Cinefai Studios,,Custom AI storyboarding Agent locator,official_or_first_party,"[""https://www.cinefai.com/""]",Cinefai Studios,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4106,Other/Global,evidence_index_only,SpotDraft,,Sidebar regulatory-change AI Agents,official_or_first_party,"[""https://www.spotdraft.com/"",""https://www.spotdraft.com/careers""]",SpotDraft,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4107,Other/Global,evidence_index_only,Vahan.ai,,AI-driven high-volume recruiting workflow locator,official_or_first_party,"[""https://indianstartupnews.com/news/vahanai-partners-with-sunlight-manpower-services-to-scale-ai-led-recruitment-across-india-11016274""]",Vahan.ai,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4108,Other/Global,evidence_index_only,Fermi AI,,Persistent adaptive STEM AI tutor,official_or_first_party,"[""https://fermi.ai/"",""https://jobs.ashbyhq.com/Fermi%20AI""]",Fermi AI,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4109,Other/Global,evidence_index_only,Pinky Promise,,AI-enabled chat-first women’s clinic locator,official_or_first_party,"[""https://indianstartupnews.com/funding/pinky-promise-an-ai-led-digital-clinic-for-women-raises-1-million-from-rebalance-angel-community-others-11015068""]",Pinky Promise,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4110,Other/Global,evidence_index_only,GrowthPal,,M&A deep-research Agents and copilot,official_or_first_party,"[""https://www.growthpal.com/""]",GrowthPal,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4111,Other/Global,evidence_index_only,Gushwork,,SDE 2/3 (Backend),official_or_first_party,"[""https://jobs.lever.co/gushwork/c9e4bdeb-2e2d-4ec8-92f0-203d52e4b17b"",""https://www.gushwork.ai/"",""https://www.gushwork.ai/careers""]",Gushwork,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4112,Other/Global,evidence_index_only,Gushwork,,SDE 2/3 (Full Stack),official_or_first_party,"[""https://jobs.lever.co/gushwork/31284853-6fc6-4f6e-90e3-e331d907df74"",""https://www.gushwork.ai/"",""https://www.gushwork.ai/careers""]",Gushwork,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4113,Other/Global,evidence_index_only,Gushwork,,Product Manager,official_or_first_party,"[""https://jobs.lever.co/gushwork/c03a9615-f124-424c-8bbd-90d209a68f3d"",""https://www.gushwork.ai/"",""https://www.gushwork.ai/careers""]",Gushwork,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4114,Other/Global,evidence_index_only,Gushwork,,Founder's Office (New Products),official_or_first_party,"[""https://jobs.lever.co/gushwork/bdcb4767-be80-428a-8455-b9eddc0008c4"",""https://www.gushwork.ai/"",""https://www.gushwork.ai/careers""]",Gushwork,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4115,Other/Global,evidence_index_only,CoRover AI,,Gen AI Developer/AI ML Engineer,official_or_first_party,"[""https://corover.ai/"",""https://corover.ai/company/careers"",""https://corover.ai/company/careers/gen-ai-developer""]",CoRover AI,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4116,Other/Global,evidence_index_only,Navikenz,,Technical Lead-AI,official_or_first_party,"[""https://navikenz.com/"",""https://navikenz.com/opportunities/lead-data-scientist/"",""https://navikenz.com/opportunity/""]",Navikenz,public_no_login,2026-07-12,A,source_locator,,withheld_non_primary_source,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4117,Other/Global,evidence_index_only,Grab,,AI Merchant Assistant locator,official_or_first_party,"[""https://dailysocial.id/p/grab-doubles-down-nvidia-lands-in""]",Grab,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4118,Other/Global,evidence_index_only,Grab,,AI Driver Companion locator,official_or_first_party,"[""https://dailysocial.id/p/local-coffee-chains-level-up-startup""]",Grab,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4119,Other/Global,evidence_index_only,Hostinger,,Kodee customer-service AI Agent locator,official_or_first_party,"[""https://dailysocial.id/p/tumbuh-51-empat-tahun-berturut-turut""]",Hostinger,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4120,Other/Global,evidence_index_only,Hostinger,,Managed OpenClaw 1-click AI assistant,official_or_first_party,"[""https://www.hostinger.com/id/openclaw""]",Hostinger,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4121,Other/Global,evidence_index_only,Hostinger,,Hermes Agent VPS,official_or_first_party,"[""https://www.hostinger.com/id/applications/hermes-agent""]",Hostinger,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4122,Other/Global,evidence_index_only,Hostinger,,Hostinger Agent eight-specialist business team,official_or_first_party,"[""https://www.hostinger.com/id/ai-agents""]",Hostinger,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4123,Other/Global,evidence_index_only,TransFi,,BizPay conversational cross-border payments locator,official_or_first_party,"[""https://www.transfi.com/products/bizpay""]",TransFi,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4124,Other/Global,evidence_index_only,TransFi,,AI Copilot documentation locator,official_or_first_party,"[""https://docs.transfi.com/page/copilot""]",TransFi,public_no_login,2026-07-12,D,source_locator,,withheld_quote_length,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4125,Other/Global,evidence_index_only,Qiscus / Kokatto,,Kokatto voice-AI acquisition stack locator,official_or_first_party,"[""https://dailysocial.id/p/qiscus-expands-via-acquisition-superbank""]",Qiscus / Kokatto,public_no_login,2026-07-12,E,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-4126,Other/Global,evidence_index_only,Qiscus,,AgentLabs customer-service AI Agent,official_or_first_party,"[""https://www.qiscus.com/en/agentlabs"",""https://www.qiscus.com/en/career""]",Qiscus,public_no_login,2026-07-12,B,source_locator,,withheld_non_primary_source,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
